city,temp_lo,temp_hi,prcp,date,humidity,wind_speed,rain
City_2967,36,35,0.85,14-02-2008,77,7.8,yes
City_2968,41,54,0.69,15-02-2008,67,11.2,yes
City_2969,35,54,0.29,16-02-2008,87,2.9,no
City_2970,24,52,0.69,17-02-2008,69,7.8,yes
City_2971,34,40,0.79,18-02-2008,77,9,yes
City_2972,22,44,0.33,19-02-2008,74,19.7,no
City_2973,47,51,0.07,20-02-2008,84,7.1,no
City_2974,26,37,0.93,21-02-2008,58,12.9,no
City_2975,30,60,0.37,22-02-2008,87,2.8,no
City_2976,29,43,0.14,23-02-2008,65,1.4,no
City_2977,28,65,0.51,24-02-2008,31,17.4,no
City_2978,33,41,0.77,25-02-2008,70,14.6,yes
City_2979,32,33,0.25,26-02-2008,47,6.4,no
City_2980,48,39,0.3,27-02-2008,78,10.1,no
City_2981,44,38,0.27,28-02-2008,37,2.8,no
City_2982,49,41,0.98,29-02-2008,87,14.2,yes
City_2983,44,43,0.23,01-03-2008,44,1.5,no
City_2984,21,35,0.59,02-03-2008,70,15.2,yes
City_2985,22,56,0.92,03-03-2008,46,11,no
City_2986,26,60,0.18,04-03-2008,52,5.6,no
City_2987,40,63,0.96,05-03-2008,31,17.3,no
City_2988,37,43,0.94,06-03-2008,35,19.7,no
City_2989,22,64,0.88,07-03-2008,58,5.2,no
City_2990,29,49,0.24,08-03-2008,56,16.1,no
City_2991,41,34,0.64,09-03-2008,66,15,yes
City_2992,48,29,0.76,10-03-2008,78,15,yes
City_2993,26,32,0.98,11-03-2008,63,19.1,yes
City_2994,28,39,0.21,12-03-2008,47,9.8,no
City_2995,36,54,0.77,13-03-2008,71,13.5,yes
City_2996,30,65,0.36,14-03-2008,39,16.5,no
City_2997,26,51,0.21,15-03-2008,67,9.6,no
City_2998,43,57,0.44,16-03-2008,88,9.7,no
City_2999,47,49,0.79,17-03-2008,73,6.4,yes
City_3000,33,55,0.48,18-03-2008,46,15.6,no
City_3001,38,67,0.55,19-03-2008,88,13.8,yes
City_3002,23,41,0.99,20-03-2008,42,9.1,no
City_3003,45,51,0.42,21-03-2008,81,8.4,no
City_3004,25,44,0.62,22-03-2008,89,1.5,yes
City_3005,29,58,0.39,23-03-2008,77,0.2,no
City_3006,26,32,0.41,24-03-2008,71,10.6,no
City_3007,32,44,0.7,25-03-2008,56,8.4,no
City_3008,33,59,0.93,26-03-2008,82,15.9,yes
City_3009,23,53,0.56,27-03-2008,31,10.9,no
City_3010,27,40,0.77,28-03-2008,63,18.7,yes
City_3011,24,54,0.12,29-03-2008,60,4,no
City_3012,20,65,0.24,30-03-2008,52,19.8,no
City_3013,23,61,0.52,31-03-2008,36,6,no
City_3014,22,56,0.06,01-04-2008,67,12.9,no
City_3015,28,37,0.28,02-04-2008,62,10.1,no
City_3016,27,40,0.53,03-04-2008,41,7.3,no
City_3017,20,33,0.05,04-04-2008,74,2.9,no
City_3018,46,56,0.29,05-04-2008,41,2.8,no
City_3019,25,63,0.53,06-04-2008,48,14.3,no
City_3020,28,33,0.58,07-04-2008,38,7.6,no
City_3021,26,62,0.92,08-04-2008,39,19.2,no
City_3022,23,62,0.65,09-04-2008,46,6.6,no
City_3023,32,41,0.43,10-04-2008,79,19.7,no
City_3024,36,67,0.92,11-04-2008,69,4.2,yes
City_3025,47,42,0.79,12-04-2008,68,2.1,yes
City_3026,21,39,0.23,13-04-2008,70,6.3,no
City_3027,47,66,0.16,14-04-2008,39,17.7,no
City_3028,24,32,0.68,15-04-2008,41,10.5,no
City_3029,31,61,0.57,16-04-2008,44,2.8,no
City_3030,46,35,0.79,17-04-2008,60,4.1,no
City_3031,40,36,0.74,18-04-2008,44,6.3,no
City_3032,27,65,0.63,19-04-2008,57,11.8,no
City_3033,25,38,0.98,20-04-2008,33,6.7,no
City_3034,27,43,0.55,21-04-2008,65,15,yes
City_3035,37,66,0.15,22-04-2008,84,12.4,no
City_3036,22,43,0.83,23-04-2008,30,17.5,no
City_3037,41,33,0.28,24-04-2008,87,10.1,no
City_3038,31,57,0.78,25-04-2008,73,6.7,yes
City_3039,48,47,0.95,26-04-2008,86,19.9,yes
City_3040,45,38,0.7,27-04-2008,63,7.2,yes
City_3041,22,40,0.61,28-04-2008,76,8.6,yes
City_3042,41,32,0.48,29-04-2008,46,16.2,no
City_3043,25,59,0.39,30-04-2008,68,1.9,no
City_3044,21,46,0.38,01-05-2008,67,7.8,no
City_3045,42,44,0.64,02-05-2008,73,1.8,yes
City_3046,31,64,0.75,03-05-2008,80,2.9,yes
City_3047,21,53,0.68,04-05-2008,62,0.2,yes
City_3048,25,51,0.23,05-05-2008,89,0.3,no
City_3049,36,40,0.51,06-05-2008,50,7.7,no
City_3050,22,62,0.79,07-05-2008,55,16.2,no
City_3051,21,64,0.49,08-05-2008,75,11.8,no
City_3052,42,65,0.55,09-05-2008,65,12.7,yes
City_3053,49,31,0.77,10-05-2008,34,10.4,no
City_3054,39,37,0.67,11-05-2008,62,16.4,yes
City_3055,27,46,0.43,12-05-2008,30,17.6,no
City_3056,41,63,0.89,13-05-2008,82,17,yes
City_3057,31,62,0.19,14-05-2008,35,16.3,no
City_3058,45,42,0.99,15-05-2008,66,3.7,yes
City_3059,23,32,0.15,16-05-2008,31,11.9,no
City_3060,24,57,0.05,17-05-2008,86,11.7,no
City_3061,32,43,0.89,18-05-2008,82,10.6,yes
City_3062,48,56,0.27,19-05-2008,88,9.7,no
City_3063,34,44,0.73,20-05-2008,88,1.9,yes
City_3064,44,40,0.81,21-05-2008,34,2.1,no
City_3065,42,33,0.86,22-05-2008,55,18.1,no
City_3066,35,62,0.98,23-05-2008,70,12.6,yes
City_3067,29,29,0.32,24-05-2008,80,5.3,no
City_3068,49,67,0.71,25-05-2008,82,5.7,yes
City_3069,49,60,0.15,26-05-2008,76,12.2,no
City_3070,44,54,0.43,27-05-2008,42,8.2,no
City_3071,42,45,0.85,28-05-2008,41,8.9,no
City_3072,35,55,0.39,29-05-2008,34,1.3,no
City_3073,31,52,0.6,30-05-2008,31,2.9,no
City_3074,36,63,0.52,31-05-2008,88,7.9,yes
City_3075,35,67,0.65,01-06-2008,33,14,no
City_3076,31,54,0.96,02-06-2008,88,1.1,yes
City_3077,27,66,0.09,03-06-2008,56,6.8,no
City_3078,39,51,0.59,04-06-2008,79,13.9,yes
City_3079,22,50,0.86,05-06-2008,82,15.9,yes
City_3080,35,32,0.5,06-06-2008,39,3.9,no
City_3081,49,37,0.11,07-06-2008,42,14.7,no
City_3082,32,32,0.57,08-06-2008,73,19.1,yes
City_3083,42,35,0.36,09-06-2008,31,18.1,no
City_3084,47,51,0.19,10-06-2008,55,15.8,no
City_3085,38,30,0.85,11-06-2008,44,14.3,no
City_3086,27,52,0.54,12-06-2008,75,4.8,yes
City_3087,41,59,0.93,13-06-2008,86,12.7,yes
City_3088,24,59,0.81,14-06-2008,39,12.9,no
City_3089,39,62,0.7,15-06-2008,51,8.2,no
City_3090,27,52,0.04,16-06-2008,69,9.9,no
City_3091,43,54,0.45,17-06-2008,54,13.9,no
City_3092,31,44,0.23,18-06-2008,44,19,no
City_3093,20,41,0.91,19-06-2008,42,6,no
City_3094,44,43,0.21,20-06-2008,37,5,no
City_3095,49,55,0.31,21-06-2008,50,12.1,no
City_3096,40,32,0.53,22-06-2008,50,2.7,no
City_3097,39,44,0.29,23-06-2008,51,11.7,no
City_3098,25,58,0.24,24-06-2008,75,1.9,no
City_3099,41,58,0.61,25-06-2008,62,9.9,yes
City_3100,37,64,0.12,26-06-2008,74,12.4,no
City_3101,27,31,0.1,27-06-2008,56,1.5,no
City_3102,26,50,0.39,28-06-2008,69,4.2,no
City_3103,20,50,0.72,29-06-2008,79,6.8,yes
City_3104,40,40,0.57,30-06-2008,51,7.4,no
City_3105,35,49,0.44,01-07-2008,59,13.6,no
City_3106,31,32,0.58,02-07-2008,38,10.6,no
City_3107,25,59,0.39,03-07-2008,74,7.7,no
City_3108,39,59,0.93,04-07-2008,64,9.1,yes
City_3109,21,51,0.09,05-07-2008,47,0.4,no
City_3110,48,48,0.68,06-07-2008,71,15.4,yes
City_3111,33,43,0.89,07-07-2008,34,0.9,no
City_3112,23,51,0.8,08-07-2008,56,16.6,no
City_3113,20,56,0.21,09-07-2008,86,10.9,no
City_3114,42,44,0.32,10-07-2008,35,10.6,no
City_3115,37,65,0.72,11-07-2008,61,14.1,yes
City_3116,32,49,0.12,12-07-2008,37,17.2,no
City_3117,21,43,0.81,13-07-2008,85,18.9,yes
City_3118,28,45,0.72,14-07-2008,68,10.9,yes
City_3119,40,65,0.73,15-07-2008,50,3.1,no
City_3120,21,41,0.14,16-07-2008,47,17.6,no
City_3121,46,47,0.72,17-07-2008,43,0.9,no
City_3122,44,58,0.69,18-07-2008,44,16.2,no
City_3123,28,46,0.83,19-07-2008,71,13.6,yes
City_3124,20,42,0.08,20-07-2008,55,18.1,no
City_3125,30,64,0.06,21-07-2008,82,18,no
City_3126,22,64,0.39,22-07-2008,73,1.2,no
City_3127,39,48,0.18,23-07-2008,61,12.2,no
City_3128,49,47,0.57,24-07-2008,68,2.6,yes
City_3129,42,35,0.91,25-07-2008,57,1.7,no
City_3130,45,32,0.41,26-07-2008,89,9,no
City_3131,23,62,0.84,27-07-2008,68,2,yes
City_3132,37,30,0.04,28-07-2008,72,14.6,no
City_3133,42,33,0.2,29-07-2008,61,19.4,no
City_3134,25,38,0.07,30-07-2008,42,11.4,no
City_3135,22,60,0.35,31-07-2008,44,4.8,no
City_3136,41,41,0.9,01-08-2008,47,16.9,no
City_3137,30,67,0.13,02-08-2008,68,17.1,no
City_3138,34,33,0.62,03-08-2008,35,14.7,no
City_3139,41,38,0.47,04-08-2008,84,12.3,no
City_3140,47,38,0.93,05-08-2008,40,17.4,no
City_3141,24,66,0.16,06-08-2008,61,3.3,no
City_3142,39,55,0.24,07-08-2008,69,18.6,no
City_3143,29,49,0.07,08-08-2008,49,18.9,no
City_3144,31,36,0.45,09-08-2008,62,17.5,no
City_3145,34,29,0.3,10-08-2008,69,5.1,no
City_3146,36,56,0.87,11-08-2008,37,17.2,no
City_3147,29,67,0.61,12-08-2008,80,10,yes
City_3148,25,42,0.62,13-08-2008,64,11.9,yes
City_3149,37,49,0.55,14-08-2008,34,16.8,no
City_3150,32,58,0.13,15-08-2008,64,0.7,no
City_3151,22,49,0.46,16-08-2008,76,7.3,no
City_3152,49,37,0.99,17-08-2008,43,16.3,no
City_3153,43,45,0.83,18-08-2008,50,16.3,no
City_3154,29,33,0.89,19-08-2008,76,17,yes
City_3155,49,59,0.82,20-08-2008,53,3.5,no
City_3156,33,66,0.14,21-08-2008,46,14.1,no
City_3157,25,47,0.26,22-08-2008,47,3,no
City_3158,22,64,0.04,23-08-2008,63,15.7,no
City_3159,35,61,0.33,24-08-2008,41,5,no
City_3160,26,41,0.14,25-08-2008,45,14.8,no
City_3161,39,42,0.49,26-08-2008,33,9.2,no
City_3162,33,61,0.68,27-08-2008,54,19.7,no
City_3163,28,57,0.87,28-08-2008,63,11.6,yes
City_3164,34,64,0.75,29-08-2008,57,12.7,no
City_3165,40,38,0.93,30-08-2008,75,7.4,yes
City_3166,22,59,0.09,31-08-2008,40,14.7,no
City_3167,21,34,0.05,01-09-2008,42,9.9,no
City_3168,46,29,0.67,02-09-2008,60,0.5,no
City_3169,21,35,0.31,03-09-2008,89,12.2,no
City_3170,22,55,0.28,04-09-2008,54,16.6,no
City_3171,37,49,0.35,05-09-2008,68,4.8,no
City_3172,33,56,0.3,06-09-2008,39,4.5,no
City_3173,39,44,0.53,07-09-2008,53,12.2,no
City_3174,37,51,0.46,08-09-2008,30,16.4,no
City_3175,29,48,0.53,09-09-2008,82,5.1,yes
City_3176,44,66,0.68,10-09-2008,54,18.7,no
City_3177,21,53,0.41,11-09-2008,57,18.6,no
City_3178,44,56,0.28,12-09-2008,65,4.1,no
City_3179,48,33,0.2,13-09-2008,47,5.3,no
City_3180,41,49,0.37,14-09-2008,35,14,no
City_3181,20,46,0.74,15-09-2008,31,19,no
City_3182,23,34,0.76,16-09-2008,32,14.2,no
City_3183,33,57,0.67,17-09-2008,75,9,yes
City_3184,20,47,0.26,18-09-2008,37,3.5,no
City_3185,33,61,0.6,19-09-2008,60,9.3,no
City_3186,35,29,0.58,20-09-2008,77,12.2,yes
City_3187,41,31,0.5,21-09-2008,48,6.7,no
City_3188,33,49,0.56,22-09-2008,79,10.3,yes
City_3189,48,63,0.51,23-09-2008,35,2.7,no
City_3190,39,31,0.58,24-09-2008,43,9.1,no
City_3191,22,53,0.72,25-09-2008,32,1.9,no
City_3192,22,66,0.14,26-09-2008,77,1.1,no
City_3193,28,48,0.75,27-09-2008,30,17.2,no
City_3194,25,62,0.17,28-09-2008,73,4.2,no
City_3195,44,49,0.1,29-09-2008,59,11.5,no
City_3196,32,51,0.97,30-09-2008,75,3.1,yes
City_3197,40,34,0.95,01-10-2008,48,5.3,no
City_3198,21,41,0.1,02-10-2008,83,7.3,no
City_3199,27,51,0.46,03-10-2008,48,3,no
City_3200,40,37,0.22,04-10-2008,38,1,no
City_3201,21,45,0.5,05-10-2008,36,17.6,no
City_3202,23,30,0.83,06-10-2008,75,0.3,yes
City_3203,44,47,0.94,07-10-2008,66,1.3,yes
City_3204,34,47,0.64,08-10-2008,79,16.1,yes
City_3205,23,35,0.38,09-10-2008,70,5.7,no
City_3206,32,48,0.61,10-10-2008,82,14.5,yes
City_3207,47,37,0.34,11-10-2008,36,3,no
City_3208,31,45,0.9,12-10-2008,38,4.8,no
City_3209,47,55,0.87,13-10-2008,33,11.5,no
City_3210,32,30,0.57,14-10-2008,54,19.8,no
City_3211,33,64,0.35,15-10-2008,78,1.6,no
City_3212,39,47,0.32,16-10-2008,41,8.1,no
City_3213,37,45,0.07,17-10-2008,35,1,no
City_3214,48,33,0.82,18-10-2008,47,4.1,no
City_3215,47,67,0.47,19-10-2008,69,18.2,no
City_3216,25,46,0.35,20-10-2008,50,2,no
City_3217,48,35,0.49,21-10-2008,44,17.2,no
City_3218,30,45,0.82,22-10-2008,32,3.6,no
City_3219,49,67,0.16,23-10-2008,31,17.2,no
City_3220,21,64,0.85,24-10-2008,85,10.8,yes
City_3221,47,32,0.89,25-10-2008,84,17.6,yes
City_3222,42,66,0.94,26-10-2008,70,3.1,yes
City_3223,38,53,0.42,27-10-2008,69,15.3,no
City_3224,38,33,0.25,28-10-2008,88,13.6,no
City_3225,24,58,0.39,29-10-2008,33,10.9,no
City_3226,38,40,0.36,30-10-2008,61,16.2,no
City_3227,21,32,0.21,31-10-2008,31,13,no
City_3228,29,52,0.62,01-11-2008,75,17.6,yes
City_3229,44,57,0.49,02-11-2008,58,7.7,no
City_3230,21,37,0.86,03-11-2008,31,11.8,no
City_3231,49,32,0.07,04-11-2008,63,17.4,no
City_3232,30,52,0.65,05-11-2008,56,4.4,no
City_3233,37,42,0.76,06-11-2008,89,9.8,yes
City_3234,48,33,0.76,07-11-2008,83,19.2,yes
City_3235,43,46,0.88,08-11-2008,68,9.5,yes
City_3236,34,47,0.73,09-11-2008,73,5.1,yes
City_3237,28,40,0.92,10-11-2008,67,7.1,yes
City_3238,42,46,0.36,11-11-2008,47,17.7,no
City_3239,38,45,0.52,12-11-2008,65,19.1,yes
City_3240,28,58,0.05,13-11-2008,48,19,no
City_3241,22,52,0.05,14-11-2008,56,14,no
City_3242,40,39,0.27,15-11-2008,74,10.2,no
City_3243,28,63,0.14,16-11-2008,49,3.7,no
City_3244,47,51,0.29,17-11-2008,50,2.6,no
City_3245,49,45,0.21,18-11-2008,52,1.3,no
City_3246,33,29,0.07,19-11-2008,59,0.5,no
City_3247,38,43,0.9,20-11-2008,54,17.6,no
City_3248,26,60,0.05,21-11-2008,60,16.2,no
City_3249,35,37,0.74,22-11-2008,56,11.4,no
City_3250,35,43,0.18,23-11-2008,63,20,no
City_3251,47,56,0.91,24-11-2008,37,19.1,no
City_3252,20,52,0.89,25-11-2008,48,13.1,no
City_3253,23,63,0.66,26-11-2008,70,9.3,yes
City_3254,23,50,0.68,27-11-2008,55,3.1,no
City_3255,26,55,0.05,28-11-2008,57,10.4,no
City_3256,27,47,0.98,29-11-2008,33,3.2,no
City_3257,36,40,0.87,30-11-2008,60,8,no
City_3258,24,48,0.89,01-12-2008,45,18.9,no
City_3259,26,29,0.67,02-12-2008,80,6.9,yes
City_3260,47,49,0.37,03-12-2008,39,3.1,no
City_3261,39,29,0.89,04-12-2008,67,11.7,yes
City_3262,48,38,0.32,05-12-2008,77,12.1,no
City_3263,39,60,0.57,06-12-2008,39,4,no
City_3264,23,67,0.13,07-12-2008,74,4,no
City_3265,47,50,0.92,08-12-2008,38,19.8,no
City_3266,25,46,0.17,09-12-2008,68,4.9,no
City_3267,26,60,0.25,10-12-2008,65,16.8,no
City_3268,37,55,0.57,11-12-2008,80,9.5,yes
City_3269,24,56,0.77,12-12-2008,87,8.8,yes
City_3270,39,46,0.63,13-12-2008,65,6,yes
City_3271,49,67,0.26,14-12-2008,48,15.5,no
City_3272,48,57,0.04,15-12-2008,89,17.6,no
City_3273,22,46,0.76,16-12-2008,48,5.3,no
City_3274,26,36,0.98,17-12-2008,41,2,no
City_3275,46,59,0.81,18-12-2008,42,2.8,no
City_3276,47,62,0.48,19-12-2008,54,15.9,no
City_3277,41,35,0.9,20-12-2008,65,8.8,yes
City_3278,33,64,0.43,21-12-2008,54,2.7,no
City_3279,26,46,0.54,22-12-2008,57,6.9,no
City_3280,24,66,0.49,23-12-2008,71,10.3,no
City_3281,48,37,0.47,24-12-2008,82,17.1,no
City_3282,41,37,0.78,25-12-2008,68,12.9,yes
City_3283,24,36,0.54,26-12-2008,59,3.6,no
City_3284,49,63,0.34,27-12-2008,34,3.3,no
City_3285,42,46,0.29,28-12-2008,46,8.3,no
City_3286,21,33,0.08,29-12-2008,47,1.6,no
City_3287,49,42,0.59,30-12-2008,72,15.1,yes
City_3288,46,56,0.26,31-12-2008,76,8.1,no
City_3289,40,58,0.18,01-01-2009,50,6.9,no
City_3290,41,32,0.66,02-01-2009,51,10.2,no
City_3291,25,67,0.69,03-01-2009,68,14.2,yes
City_3292,34,48,0.75,04-01-2009,79,11.4,yes
City_3293,40,53,0.52,05-01-2009,87,16.1,yes
City_3294,29,56,0.89,06-01-2009,86,12.6,yes
City_3295,42,40,0.93,07-01-2009,35,15.8,no
City_3296,45,30,0.81,08-01-2009,79,14,yes
City_3297,43,42,0.64,09-01-2009,45,3.9,no
City_3298,26,50,0.33,10-01-2009,31,1.1,no
City_3299,24,59,0.97,11-01-2009,80,18.1,yes
City_3300,20,51,0.3,12-01-2009,30,18.9,no
City_3301,32,48,0.23,13-01-2009,86,14.6,no
City_3302,40,66,0.46,14-01-2009,59,14.5,no
City_3303,45,32,0.09,15-01-2009,87,5.5,no
City_3304,37,43,0.97,16-01-2009,72,10.9,yes
City_3305,32,52,0.6,17-01-2009,81,19.8,yes
City_3306,40,53,0.57,18-01-2009,66,17.1,yes
City_3307,40,29,0.66,19-01-2009,77,6.2,yes
City_3308,37,35,0.51,20-01-2009,52,6.1,no
City_3309,24,59,0.07,21-01-2009,30,9.7,no
City_3310,32,40,0.62,22-01-2009,48,8.2,no
City_3311,23,33,0.72,23-01-2009,75,7.5,yes
City_3312,36,66,0.44,24-01-2009,32,12.6,no
City_3313,22,40,0.76,25-01-2009,31,0.3,no
City_3314,36,67,0.26,26-01-2009,85,15.3,no
City_3315,47,46,0.25,27-01-2009,66,14.8,no
City_3316,30,30,0.19,28-01-2009,46,16.6,no
City_3317,40,38,0.39,29-01-2009,57,16.8,no
City_3318,39,43,0.84,30-01-2009,47,11.4,no
City_3319,42,58,0.83,31-01-2009,62,15.6,yes
City_3320,40,45,0.4,01-02-2009,44,9.9,no
City_3321,45,32,0.6,02-02-2009,51,19,no
City_3322,49,35,0.72,03-02-2009,70,3.9,yes
City_3323,23,59,0.27,04-02-2009,56,18.3,no
City_3324,21,67,0.2,05-02-2009,84,5.2,no
City_3325,39,62,0.96,06-02-2009,66,2.1,yes
City_3326,35,34,0.63,07-02-2009,61,8.8,yes
City_3327,47,66,0.97,08-02-2009,89,12.3,yes
City_3328,37,62,0.36,09-02-2009,74,4.7,no
City_3329,27,43,0.71,10-02-2009,48,11.2,no
City_3330,22,42,0.25,11-02-2009,57,16.2,no
City_3331,28,34,0.29,12-02-2009,57,5.2,no
City_3332,48,65,0.53,13-02-2009,85,11.6,yes
City_3333,39,60,0.34,14-02-2009,39,6.9,no
City_3334,48,31,0.2,15-02-2009,49,10.6,no
City_3335,25,31,0.29,16-02-2009,54,13.4,no
City_3336,29,50,0.07,17-02-2009,50,7.1,no
City_3337,40,50,0.71,18-02-2009,43,19.9,no
City_3338,29,38,0.51,19-02-2009,51,11.3,no
City_3339,32,31,0.13,20-02-2009,82,16.5,no
City_3340,36,40,0.2,21-02-2009,55,14.5,no
City_3341,28,57,0.14,22-02-2009,73,17.1,no
City_3342,36,45,0.62,23-02-2009,40,3.6,no
City_3343,43,35,0.13,24-02-2009,84,4.5,no
City_3344,28,41,0.76,25-02-2009,36,9.8,no
City_3345,28,30,0.06,26-02-2009,46,17.1,no
City_3346,20,32,0.28,27-02-2009,47,4,no
City_3347,21,38,0.89,28-02-2009,36,19.4,no
City_3348,47,67,0.72,01-03-2009,85,2.6,yes
City_3349,35,52,0.11,02-03-2009,49,3.6,no
City_3350,48,45,0.82,03-03-2009,67,3.4,yes
City_3351,20,34,0.51,04-03-2009,40,11.8,no
City_3352,29,47,0.84,05-03-2009,73,18.4,yes
City_3353,37,33,0.61,06-03-2009,87,5.2,yes
City_3354,45,60,0.69,07-03-2009,45,11.1,no
City_3355,47,38,0.98,08-03-2009,80,3.6,yes
City_3356,27,37,0.26,09-03-2009,84,12.7,no
City_3357,40,55,0.63,10-03-2009,56,2.6,no
City_3358,47,41,0.48,11-03-2009,80,9.9,no
City_3359,30,47,0.08,12-03-2009,40,13.1,no
City_3360,42,49,0.05,13-03-2009,45,11.6,no
City_3361,21,52,0.15,14-03-2009,52,2.9,no
City_3362,27,66,0.66,15-03-2009,89,3.3,yes
City_3363,46,32,0.58,16-03-2009,88,13.5,yes
City_3364,41,52,0.57,17-03-2009,41,16.2,no
City_3365,27,63,0.07,18-03-2009,88,18.2,no
City_3366,36,31,0.49,19-03-2009,69,16.3,no
City_3367,34,32,0.92,20-03-2009,32,19.5,no
City_3368,36,65,0.42,21-03-2009,31,8.2,no
City_3369,47,63,0.63,22-03-2009,89,6.7,yes
City_3370,42,59,0.78,23-03-2009,67,0.7,yes
City_3371,43,53,0.78,24-03-2009,77,9.1,yes
City_3372,32,41,0.53,25-03-2009,81,13.1,yes
City_3373,38,32,0.86,26-03-2009,53,16.3,no
City_3374,24,42,0.41,27-03-2009,58,5.4,no
City_3375,31,41,0.88,28-03-2009,76,10.3,yes
City_3376,20,55,0.27,29-03-2009,75,13.3,no
City_3377,42,34,0.31,30-03-2009,63,11.1,no
City_3378,24,45,0.09,31-03-2009,49,5.6,no
City_3379,27,64,0.8,01-04-2009,47,15.9,no
City_3380,32,63,0.44,02-04-2009,43,3.5,no
City_3381,27,45,0.26,03-04-2009,47,18.1,no
City_3382,44,30,0.26,04-04-2009,31,19.1,no
City_3383,42,41,0.9,05-04-2009,30,7.4,no
City_3384,30,30,0.83,06-04-2009,49,7.6,no
City_3385,20,56,0.57,07-04-2009,63,14.9,yes
City_3386,32,54,0.63,08-04-2009,70,9.2,yes
City_3387,38,50,0.49,09-04-2009,70,0.7,no
City_3388,43,31,0.41,10-04-2009,77,18.4,no
City_3389,22,63,0.91,11-04-2009,40,8.7,no
City_3390,43,40,0.16,12-04-2009,56,4.1,no
City_3391,36,52,0.44,13-04-2009,52,11.2,no
City_3392,24,33,0.37,14-04-2009,67,4.5,no
City_3393,39,48,0.51,15-04-2009,73,4.2,yes
City_3394,40,67,0.47,16-04-2009,32,11,no
City_3395,27,67,0.53,17-04-2009,41,7.9,no
City_3396,45,41,0.17,18-04-2009,59,11.5,no
City_3397,33,40,0.53,19-04-2009,60,19.9,no
City_3398,23,41,0.27,20-04-2009,52,17.2,no
City_3399,30,38,0.22,21-04-2009,30,0.3,no
City_3400,39,61,0.1,22-04-2009,70,1.1,no
City_3401,34,44,0.76,23-04-2009,49,12.2,no
City_3402,38,63,0.45,24-04-2009,83,12.6,no
City_3403,26,31,0.64,25-04-2009,35,17.6,no
City_3404,38,33,0.73,26-04-2009,40,12.6,no
City_3405,47,54,0.69,27-04-2009,64,4.6,yes
City_3406,38,39,0.49,28-04-2009,33,9.4,no
City_3407,30,35,0.41,29-04-2009,58,16.2,no
City_3408,45,38,0.4,30-04-2009,88,18.5,no
City_3409,24,62,0.65,01-05-2009,39,4.8,no
City_3410,24,31,0.51,02-05-2009,80,10.8,yes
City_3411,49,36,0.85,03-05-2009,58,3.3,no
City_3412,41,59,0.87,04-05-2009,67,10,yes
City_3413,27,39,0.2,05-05-2009,30,1.9,no
City_3414,29,35,0.17,06-05-2009,69,18.8,no
City_3415,25,30,0.64,07-05-2009,37,12.8,no
City_3416,34,34,0.33,08-05-2009,86,17.1,no
City_3417,35,60,0.06,09-05-2009,67,20,no
City_3418,47,48,0.88,10-05-2009,46,3.7,no
City_3419,36,62,0.26,11-05-2009,48,13.9,no
City_3420,27,44,0.92,12-05-2009,62,17.8,yes
City_3421,27,53,0.72,13-05-2009,44,11.6,no
City_3422,44,40,0.76,14-05-2009,74,12.8,yes
City_3423,28,35,0.23,15-05-2009,60,8.2,no
City_3424,21,67,0.26,16-05-2009,50,13.5,no
City_3425,34,45,0.54,17-05-2009,32,8,no
City_3426,37,39,0.2,18-05-2009,31,9.6,no
City_3427,22,34,0.33,19-05-2009,64,2.1,no
City_3428,36,51,0.35,20-05-2009,70,0.3,no
City_3429,23,55,0.19,21-05-2009,88,1.2,no
City_3430,49,34,0.23,22-05-2009,45,3.9,no
City_3431,23,66,0.79,23-05-2009,85,9.2,yes
City_3432,33,30,0.2,24-05-2009,74,0.5,no
City_3433,28,50,0.07,25-05-2009,80,3.2,no
City_3434,28,48,0.64,26-05-2009,88,15.7,yes
City_3435,44,53,0.97,27-05-2009,79,15.3,yes
City_3436,45,43,0.35,28-05-2009,50,15.8,no
City_3437,42,57,0.15,29-05-2009,41,18.4,no
City_3438,49,36,0.58,30-05-2009,57,2.5,no
City_3439,37,65,0.9,31-05-2009,41,3.3,no
City_3440,29,61,0.78,01-06-2009,62,6.7,yes
City_3441,40,50,0.63,02-06-2009,49,18.3,no
City_3442,23,33,0.34,03-06-2009,69,15.5,no
City_3443,31,67,0.55,04-06-2009,78,6.6,yes
City_3444,46,46,0.13,05-06-2009,50,1.8,no
City_3445,27,66,0.68,06-06-2009,89,12.4,yes
City_3446,21,65,0.73,07-06-2009,81,5.2,yes
City_3447,41,58,0.96,08-06-2009,83,10.7,yes
City_3448,32,59,0.29,09-06-2009,68,18.8,no
City_3449,40,38,0.06,10-06-2009,70,11.5,no
City_3450,35,43,0.56,11-06-2009,78,18.5,yes
City_3451,47,46,0.71,12-06-2009,88,7.9,yes
City_3452,21,51,0.79,13-06-2009,71,12.7,yes
City_3453,30,61,0.22,14-06-2009,65,17.9,no
City_3454,29,44,0.29,15-06-2009,51,11.8,no
City_3455,34,66,0.53,16-06-2009,55,12.3,no
City_3456,36,63,0.35,17-06-2009,36,14.4,no
City_3457,27,62,0.86,18-06-2009,36,17.7,no
City_3458,37,56,0.49,19-06-2009,37,1.9,no
City_3459,42,30,0.8,20-06-2009,55,6.8,no
City_3460,28,58,0.59,21-06-2009,53,8,no
City_3461,44,41,0.77,22-06-2009,53,18.2,no
City_3462,27,44,0.36,23-06-2009,69,19.1,no
City_3463,46,33,0.83,24-06-2009,77,2.5,yes
